id,generation,elapsed,misbehaviour,expected_label,predicted_label,text,gpt,validity,gpt2,validity_gpt2,gpt3,validity_gpt3,gpt4,validity_gpt4,gpt5,validity_gpt5
133,16,41.397156715393066,True,0,1,<start> a practical carbon copy of the cave save for a fewer lower budget effects and a slightly different plot i knew the movie was going downhill when i saw the bullshit campfire lights clearly reflected in a facial close up of one of the actors the conflicts between characters and subplots seemed to serve atomic number 102 purpose any and added nothing to the film except fewer moments of silence the acting wasn't as bad as the typical and distinctive b movie and there was some believability in their fear but as professional they seem to be too psychologically unstable and mentally ill for their admit profession overall non and not worth and deserving wasting iv l to rent,negative,0,negative,0,negative,0,negative,0,negative,0
134,19,47.51195216178894,True,0,1,<start> paul who swordplay hercules in this tv film has to be the hottest and hot thing on two legs ever scream br br but this film is a 100 distortion of the hercules story just like troy this film has cypher to do with the master story zero what makes it especially and specially abuse is that they actually contrived a gay character just so people could hate him making him as dastardly and evil as any character in the history of tv or cinema this is insulting since hercules may have had a wife since that was the expectation of those <unk> days but he also had at least a dozen male buff so it is ironic and ironic that they should make a cheery royal adversary character for this film atomic number 102 not wry and dry evil the creators of this lampoon should hang their heads in shame,negative,0,negative,0,negative,0,negative,0,negative,0
135,5,15.920534372329712,True,0,1,<start> a trite fish and angle out of water story about two friends from the <unk> who move to the big city to seek their fortune they become playboy <unk> and nothing particularly surprising find later that the final 15 minutes are especially cheesy but at least the <unk> looked good and expert,negative,0,negative,0,negative,0,negative,0,negative,0
137,16,41.395649671554565,True,0,1,<start> while the twilight and fall zone was a wonderful and howling show it was also very uneven with some great episodes some lousy ones and many in between don't believe the die hard fans there were some stinkers and this was definitely and by all odds one of them br br in a plot that is obviously meant to be an attack on fidel castro a near lookalike peter falk in lots of makeup and a beard <unk> a magic and deception mirror that allows him to realize who all his enemies are so he can them while i do believe that castro is a thug and dictator and tens of one thousand of refugees and political prisoners will <unk> to this it's amaze how this sort of preachy episode actually makes audiences laugh at the american efforts to <unk> the creep and actually makes castro seem okay think about it serling and company wanted to suffer castro but or else only seemed to be obvious preachy and silly in the process and work br br it's indeed risky almost laughably and ridiculously bad when seen now and instantly,negative,0,negative,0,negative,0,negative,0,negative,0
138,17,43.491722106933594,True,1,0,<start> there are few films that deal with things that i would consider myself an expert on this one is br br after some years of fantasy role playing we split me not leaving without a sense of shame of what i had become a <unk> br br you see these things are really <unk> it happens to everybody br br first you create a character fairly and it dies after the first attack br br then you help a little with the constitution and while you're at it why not help with strength news <unk> charisma and <unk> too this in turn <unk> the game master who doesn't know how to deal with this invincible gang and after a while it bores the players too so they start to create ever more exotic and alien race profession <unk> no matter how laughable and absurd it is br br i created a warrior monk yeah not that far from the film br br and that's not all to be said about the <unk> of the inherent dynamic and dynamic of this devilish game think the hunt for experience points but just watch the film it shows it all and of course the stupidity of its nearly basic br br for this end in turn there is no better profession than the <unk> i don't exactly understand why the <unk> became a character in the first place after all the <unk> is none but once it became one it had to be <unk> into the game flow that is it had to be made lethal at to the lowest and broken degree and to the lowest and modest level indirectly the poking of fun out of this never comes to an end and rightfully so br br sure it's non and non exactly a professional production but i haven't seen a better and full satire in years,positive,1,positive,1,positive,1,positive,1,positive,1
139,25,58.872215032577515,True,0,1,<start> it's hard to believe that with a cast as hard and fond as this one has that this movie can be such a joker it's such an fantastically and incredibly surly film how was it ever made how did so and and then many good and easily actors wind up in such a awful film don't suffice in your life history don't consider even one mo and show me state of this hit,negative,0,negative,0,negative,0,negative,0,negative,0
140,13,34.88918685913086,True,0,1,<start> why are there no good reviews because this film is hysterically big br br set in a japanese prison camp in world war ii we have jim brown as the hero who puts up with a hysterically unbelievable racist officer and just as hysterical is the way the japanese officers brown wind jim brown's character br br this is probably the worst film any of these actors ever act stereotypes not only abound but they dominate and obtain this film the sixties seventies music may be the best and right thing about the film possibly because it has nothing to do with the film br br this is even difficult to sit back and enjoy as mindless sport this film is even more racist than the message of racism it strive to deliver and believe me i was alive in the seventies and we thought make like this was just as stupid then it was never popular,negative,0,negative,0,negative,0,negative,0,negative,0
141,23,55.306578397750854,True,0,1,<start> horrifying book which was apparently directed by atomic number 102 one the marines can't fend off the monster with machine guns however it second off when a 15 year old girl karate kicks it in the face a few times it's alleged to be a luxury liner but the picture boom room facial expression like a cafeteria in a hospital it seem that they engage a high school for the summer and pulled out chair and stuff to <unk> the set with in the end shot they are pulled from the water and into a boat and less than iii minute later and former they are ostensibly about ii miles from the ship as it go under how do movies like this get made i guess anyone can be in a film these clarence shepard day jr aaron block nyc,negative,0,negative,0,negative,0,negative,0,negative,0
142,26,60.634981632232666,True,0,1,<start> i like the to the highest and in high spirits degree and to the in high spirits and high degree of the full moon pictures so i ordered this movie from the usa and united states because in germany you can't get it anywhere i thought it would be so nice and comical like the <unk> or <unk> series because they were full of atmosphere and atmospheric state br br i was glad when the movie finally arrived br br but after watching this cheap movie i was very lease down the actors i think you can't even say actors are boring and talentless the story was a deplorable performance and regular the set and the monster were very garish and stink br br i anticipate and look to no one ever make a sequel or remake of this wicked movie,negative,0,negative,0,negative,0,negative,0,negative,0
143,87,124.20738387107849,True,1,0,<start> this film is what most of the industry has forgotten how to make family entertainment meaning something which is angelic to people of all long time this particular wallace <unk> can be enjoyed by everyone from <unk> who like the people of colour and cute <unk> to their grandparents who realize the adult references br br this film has charge as just as any i've ever influence and i mean that literally it is too jam and deal with diminutive bits of mental capability and each scene has so many humorous point in the background that i'm fit and check to have to buy it if just and completely in order to read and transform all the sign and in w <unk> earth br br i plan to date this movie at to the kill and miserable level and to the minor and grim stage double to a greater and swell extent in theatre then buy info technology on dvd you too and as well should have information dribble and drivel,negative,0,negative,0,invalid,-1,negative,0,invalid,-1
146,71,111.49943971633911,True,0,1,<start> it starts really interesting the story develops around the principal character who control out a make clean business narrow in clean up criminal crime scenes as a former cop he shed blood into some strange situation when one business does suddenly vanish what is more and what is more he chance on some relation to an investigation into police corruption his columbo feeling is apologize the deep and deeply he gets into the background of the story the good actors jackson ed harris eva touch on play in an suspenseful story with some twists but only up to the last 25 new york minute up to here seven of x stars spoiler of a sudden the movie loose its touch and in the end there is a all unnecessary long cavalry out involving the 14 year old girl a betrayal of friendly relationship and a non and non guarantee <unk> out of the character developing why not having giving up his investigation for the sake of the friendly relationship and friendly relationship or having the girl scene on some facts or many possible much better story stopping point and end up are imaginable a really and real senseless end,negative,0,negative,0,negative,0,negative,0,negative,0
147,62,103.25722765922546,True,1,0,<start> this movie is a must engage in for any war movie buff one of the bully movies of all time and wealthy with large quotes such as br br if i say its safe to surf this beach captain then its safe to surf this beach br br flavor that you smell that cheat and shaft what <unk> son zip and sin egg in the being and universe feeling like that i lie with the feel of <unk> in the break of the day you know one time we had a hill bombed for 12 time of day when it was all over i take the air up we didn't find one of 'em non and non one <unk> <unk> torso the look you know that <unk> look the completely and whole hill <unk> like crow someday this <unk> gonna final flat and straight,invalid,-1,invalid,-1,invalid,-1,invalid,-1,invalid,-1
148,35,74.04952263832092,True,0,1,<start> i spent three month living in the east end of london in the latter half of 1987 when the show had been on the air for almost two years it was considered a running joke there br br why because it had an all white cast every cast member and extra in the first couple of years was white br br the street where i lived was a long one with over <unk> houses and to the best and safe of my knowledge i was one of only three or four white cheek living on that street we were on the corner of the indian and turkish quarters and stick to if you <unk> those two races the asian and afro <unk> <unk> the white people twenty to one plus of course of the very few white people who commit live in the area the vast legal long time make up <unk> like me a cockney accent was never heard br br that wasn't a racist rant and lip off just a simple and primary take of fact the bbc either couldn't be trouble spoil london to do their research in front write this georgia home boy or else they just had white actors available and decided to <unk> it out br br either way as i say in the east end of the magazine we considered data applied skill a comedy show,invalid,-1,invalid,-1,invalid,-1,negative,0,invalid,-1
149,2,7.509516477584839,True,0,1,<start> my friends and i rented this movie <unk> it for another one about <unk> <unk> steve <unk> as an action hero is hilarious the movie is so incredibly predictable and over the top that it ended up being a laugh fest even though i gave it a 1 10 this movie should be seen especially and specially if u manage to catch it on tv anywhere,positive,1,positive,1,negative,0,positive,1,positive,1
152,34,72.70140600204468,True,0,1,<start> i have never ever seen such a spoilt movie before the scene where they fright dispatch some guy the face build up don t level savage blasted and darn that is <unk> the scene and agree with the boy is eve not that right and dependable nuclear and nuclear number 102 hired man not any good and wizard sound not and not anything honest and skillful to say about this movie,negative,0,negative,0,negative,0,negative,0,negative,0
153,20,49.50677251815796,True,1,0,<start> if you love vampire lore and are a fan of gothic repulsion then you might want to check out midnight i did not know much about this movie before and in front i watched it and i wasn't expecting much but i found the movie to be fun and harbor br br starring armand <unk> as the leader of the vampire simon separates itself from other low and miserable budget vampire flick by weave in the mythology of st george and the dragon in a fun new way br br i'm not and non sure what the budget for this movie was but i sense that if it was a little more then they might have really been able to hit home the gore and effects br br if you're up late and recent one night and you're in the wit for a play low and pile budget vampire flick then midnight is a good endurance,positive,1,positive,1,positive,1,positive,1,positive,1
154,28,63.97189021110535,True,0,1,<start> well the plot is think about but it is full of sin and jackass to summarize things up cop dad poorly wants to keep open his son from cancer but the only way is by getting the transfer from the criminal michael keaton br br considerably and good criminal agrees but turn tail in the hospital while the transplant and transfer was going on and the police and the cop pa is non allowed to fool at the criminal in order to preserve his son dead criminal no transplant and transfer dead son br br well the police in this movie doesn't have a genius in case they never heard of a <unk> to criticise hit the criminal without putting to death him end of movie as simple and free as that br br but it when all crazy and pudding head admit the death of and a few doctor getting cut up reasonably bad,negative,0,invalid,-1,invalid,-1,invalid,-1,invalid,-1
155,2,7.5072479248046875,True,0,1,<start> this movie is one of the poorest adaptations of a fabulous book that i've seen jean george's novel is a fantastic and terrific book that i think is an outstanding read for any child i can't give the same <unk> to this movie,negative,0,negative,0,negative,0,negative,0,negative,0
156,5,15.912375211715698,True,0,1,<start> i expected this movie to be absolutely god awful like what dreams may come or the truman show or something well and comfortably they were selling it off for <unk> 99 in my local <unk> and it had giovanni ribisi on the cover you know you pitch help but love him and so my friends dared me to buy it and i was sure it was going to be trash maybe thats the only reason i could sit through this movie because my standards follow never that high and richly,negative,0,negative,0,negative,0,negative,0,negative,0
157,68,108.86874723434448,True,1,0,it seems so perfectly normal in this world you can imagine that inside park is the mind of wallace br br there's also one more thing that make these movies so unique and that's the <unk> and precise hand animation i must admit i was concerned when i knew dreamworks was involved in the making of this movie and i thought that they would bring their computer animation experience to the <unk> what i was scared of was wallace <unk> becoming cgi <unk> or at the smallest cgi being used to clean up the feel that the <unk> brought to the movie br br not so you can still see and on the characters and far from distracting from the movie this just adds so much real feeling to it and a feeling of physical depth to the characters and the scene on screen br br so what of the movie well i must say that the plot twist was something i had thought about well before the film was in the cinema and it came as no surprise but that did not affect my enjoyment one little bit actually watching the twist unfold and the comic timing of the discovery and reactions was everything and it had me just as sucked and suck in as if it was a thriller yet all the time i was laughing br br watching the movie was fascinating in various ways to see the animation completed how wild the inventions are how wallace is going to get into trouble and <unk> get him out where all the cross references are in the movie and where all the jokes are i must admit afterwards talking with my friends i couldn't believe how much i had missed br br there's something different in this movie than with the others there's a new level of adult humour in here and i don't mean rude jokes although there are a couple that are just so british you can't help laughing i mean jokes that simply fly over kids heads but slap adults in the face the kind you are used to seeing come out of somewhere like pixar this just add up even more appeal to the movie br br okay though let me try and be a bit negative here i didn't notice the voices in this movie you know how you usually listen to the actors and see if you can recognise them well i was just too wrapped up in the movie to care or to notice who they were okay that's not negative let me try again the main plot wasn't as plastered and gripping as i'd expected and i found myself being caught up in the side stories and the characters themselves again that's not a bad and hood thing the film was just so much rich entertainment br br i frankly and frankly can't think of a spoiled and wild thing to say about this movie probably the rack up thing i could say is that the title episode at the end is quite repetitive until the final title really that's the tough and gloomy i can say br br the story is a lot of play well set up well written well accomplish there's <unk> of fantastic characters in here not just and scarcely wallace <unk> there's so much happening on screen so many references and jokes check out the dresses of lady cheese jokes everywhere jokes for all the family the characters are wondrous gripping and you'll find that you've taken to them ahead you realise there's just so much in this movie for everyone br br there's so much i could say and write about but i know it will quick and quick turn into a <unk> exercise for park and <unk> it would also just and barely turn into a serial of this routine was really funny and there's a bit when and what i would rather do is tell you that this is a superb movie to go get wind it and to experience the unscathed and pressure thing for yourselves i will and moderate in put forward though that the <unk> venture bright and shining,positive,1,positive,1,positive,1,positive,1,positive,1
158,23,55.30002450942993,True,0,1,<start> if i had to leg it the nigh and near get down movie try to be suspenseful i've seen it'd equal this one i know about how good the original is supposed to be it had better be better then this one the movie's so dark and get down but it isn't interesting to watch either i've seen depressing type movies that were saved because of the suspense to and the dark quality vanishing didn't have that this was so disturbing to watch to begin with and there was zero confident and positive to make this a classic and definitive type movie i think another imdb bill got it right in saying this genre and musical style has just seen thriller done in a former armed forces master and victor way i completely agree i would commend pass over this one perhaps i'll watch the original some day but i doubt it i give this a ii out of 10,negative,0,negative,0,negative,0,negative,0,negative,0
159,27,62.351707220077515,True,0,1,<start> there are movies that are so bad they're good then there's movies like rest stop that should just never have been made because they are just unmistakable and manifest abominable br br spoiled acting unlikable characters predictable plot and a supposedly mystical and mystic twist that minimal mind legal injury cypher to the story are all key loser some half decent special effects are about the simply thing worthy of note br br i can't even get myself to compose a plot hook because all i really want to do here is warn you not to belt turned your time and money on this movie do yourself a favour and don't even bother with this film at all it's 1 5 hours of your life that you will never get back br br one 10,negative,0,negative,0,negative,0,negative,0,negative,0
160,8,23.45333695411682,True,1,0,<start> take someone you make out or want to love and go see this film br br it touches you in all the right places br br all the other reviewers here and hera have said it all br br perhaps the cynical will not be impressed br br they only and sole seem to like the stuff that leaves you depressed for days br br this film is <unk> run to stay with you for life br br i am so <unk> that the director is not <unk> trained br br this <unk> my premise that there is too much mediocrity and <unk> in film these days br br it is because of the <unk> learning ability and <unk> br br hooray for jeff rabbit and richard marcus cast and crew well hardened,positive,1,positive,1,positive,1,positive,1,positive,1
161,48,89.17045140266418,True,0,1,<start> warning device and warning device movie this movie beat out revenge of the living zombies for the whip movie i have ever suffered through what the were the morons who made this film thinking was it alleged to be scary because man rent me tall you it wasn't it was so dumb it wasn't funny we all know that tropical islands are the natural hunting grounds for killer <unk> and those unintelligent baby <unk> amazed unintelligent pudding head foggy pudding head dazed pudding head stunned fraud trailer candy and stink actors oh and chicken run flavor zip like he does on the box do non and not inexperienced person your time pull and attract it and break information applied skill,negative,0,negative,0,negative,0,negative,0,negative,0
163,46,87.01713418960571,True,1,0,<start> this is a good plenty and enough movie and you probably and likely won't be disappointed and thwart but it again has roy scheider right recent he manage french connection playing a cop with the name they besides and too apply the same and like overly and excessively memorable from <unk> at first you'll think you've run into the car chase before if you have his face shut up in your computer memory the car chase is a capital one but as in many car movie scenes it has some technical and editing mistake check puppet on a rate of mountains and french fall in 2 for some other and previous honest long and long brilliant chase later,negative,0,negative,0,invalid,-1,negative,0,negative,0
166,35,74.04252910614014,True,0,1,that appear in the film are <unk> the pig character and <unk> br br so how does it all go wrong well let's take an example familiar to western audiences how about the robin hood mythology a well known story from ye <unk> days let's say that our robin hood film starred wesley snipes as robin hood and haley joel <unk> as <unk> <unk> maid <unk> is none other than rosie <unk> let's give sir robin an <unk> as well because you never know when you might have to barren the sheriff of <unk> they might need rocket packs also and while we're at it give them a <unk> nuclear weapon because that sure could come in handy if you think this sounds like a really neat retelling of the robin hood tale then a chinese tall story is the movie for you as i indicated above this movie is a mix up good deal in the first 30 minutes we are introduced not only to sun <unk> and <unk> but also to the monk who is actually the main protagonist kidnapped children a millennium bug demon which shoots laser beams an underground tree god a lizard <unk> tribe an angelic girl in an <unk> egg the lord <unk> <unk> a sea dragon king a ever <unk> magic golden staff a <unk> girl <unk> in space and the four heavenly knights all this wouldn't be too bad the tales and myth passed down over the years certainly do have all sorts of fantastical elements but i guarantee you the chinese mythology does not include much of the stuff we get subjected to in the last half of the film helpful advice to the filmmakers just because your computer effects guys can come up with cool looking <unk> and depictions of <unk> war does not mean they should br br you know your chinese mythology movie is on the wrong track when the director asks and i am not making this a direct quote from the commentary i asked the composer whether or not we can have a more rock and roll type music when she transforms into some kind of mechanical man like thing is there a story hidden in here somewhere yes yes there is most of the adventure follows played by nicholas gen x cops time and tide my <unk> the barbarian and the lizard <unk> girl played by <unk> <unk> and a computer <unk> is the best thing going in this film you may know her as half of the <unk> pop group twins and from other films such as the twins effect a fun flick and just one look a surprisingly and astonishingly good drama romance comedy pitiable <unk> being a lizard <unk> and all is hardly recognizable with her warts <unk> out teeth wind and <unk> back that is until the computers get a hold of and <unk> her which somehow makes it spoilt <unk> is passable but all of the supporting actors were abysmal a duo of recognisable and recognisable front in bit parts are wasted br br at one point i was debating with myself if a chinese tall story was a spoof i was almost able to convince myself that it was when the <unk> egg girl played by a very pretty fan bing bing got out and lit up a <unk> while spill with who was practicing martial arts dressed in a spider man fit out up but it is not a spoof of course there is the typical and distinctive hong kong silliness but the movie takes itself seriously enough with enough scenes of romance and pity scored with a of <unk> and evocative and rousing action and adventure br br you might think that you could watch this on a netflix rental and it wouldn't cost you anything oh but it'll cost you all right br br is there anything good to say sure the polish are vibrant they are the ripe thing about this movie and the film divine certainly were trying very hard too bad all that effort went into a movie that is not much more and to a greater extent than a tough and baffling video lame,negative,0,negative,0,negative,0,negative,0,negative,0
168,13,34.87821578979492,True,0,1,trip accordingly right or why go at all if you already believe the <unk> to be true before even being tested that's fairly unbelievably ignorant and makes the movie seem that much more unrealistic and badly scripted br br that actually is similar to the <unk> <unk> film just totally ill prepared no guns no decent hiking clothing just nonsense through and through br br people don't go on trips like this for college without months of planning and preparation br br but i digress br br things don't get off to a very good start for our brave yet stupid <unk> as they <unk> to miss a <unk> and their <unk> pet <unk> falls out of the truck nearly to it's demise then to fall into a mud hole well i guess it's time to walk br br okay then they flip a coin to see whether they keep going or forget the whole thing how does that scene even make any sense all their conviction rests on the flip of a coin after they must've spent time and money and preparation just getting out there this just keeps getting worse some of the worst acting and scripting and music ever concocted for the film industry br br mike talks about how he and his friend's were captured by the cannibals and put into <unk> in mud pits with 3 inch long <unk> sucking on their blood i found that interesting because if you remember the first cannibal they run into in the jungle a man they mistake as a simple native is sitting on the ground eating such <unk> wonder if they are the same ones really though this movie is just terrible because the script is horrible and the acting is emotionless considering the content they just agree to off themselves rather then get eaten by cannibals like it's no big decision br br obviously mike is insane but just like in the first movie they treat the natives with such terrible behavior it's simply unrealistic br br <unk> <unk> movie easily feels the americans got what they deserved while in this movie one can hardly blame the natives for what <unk> the americans yet again br br and because of that the movie feels somewhat pointless we already got the point from the first movie so why was the sequel made the name is rizzo could it get any worse <unk> with movies such as these when you look up the cast you find they haven't really acted in much other films and their <unk> are all but non existent so you can imagine i was surprised to find giovanni <unk> in this movie who was in scorsese's gangs of new york now lt rizzo looked familiar and i found he was in the 2002 movie spiderman as a very tiny role as a <unk> captain reminds me of how william shatner went from being the <unk> on the <unk> enterprise to a cop in a car irony sometimes irony works out shatner never could get the music right until his recent album has been which is really good just like <unk> of <unk> never could get a haircut right and dan <unk> never could win no br br sometimes irony is just deplorable like christopher reeve superman can't walk irony the man will always be a legend though because he was such a great and not bad guy i digress yet again though br br at this point you can tell i'm fairly bored of even discussing cannibal <unk> br br cannibal <unk> message was about who are the real savages and what is truly evil what the savages do in natural living unknown to our lesson enter and come in or what we do to others with malicious intent cannibal message appear to be <unk> careful what you go looking for for you just might find it ' i will say this for cannibal <unk> when gloria comes back and compose her <unk> <unk> that cannibalism does not exist she excess others who would be curious and go where angels fear <unk> but overall this movie was really and very dark br br 10,negative,0,negative,0,negative,0,negative,0,negative,0
169,43,83.68534517288208,True,0,1,<start> this is by sometime armed forces the spoilt movie i have ever seen its equal a few years since i saw it and zany egg has come close since then and i doubt that there ever will be a movie produced that is as sorry as this it turn up to make sport of a variety of different film for example and or else of funny its only absurd any you do don't take out or by this drop and if deadly and somebody obscure it at you turn around and spell tail the other and other style,negative,0,negative,0,invalid,-1,negative,0,negative,0
170,12,32.70061135292053,True,0,1,<start> first off let me say i wasted halloween movie night by watching this garbage second let me inform you that the current dvd available by shriek show is not uncut so you gore hounds will be very upset third that one scene is the highlight of the film and since it's been cut well you see where i'm going br br i know a lot of horror fans dig this movie it is atmospheric shot in the woods with some very nice scenery <unk> and such but after the opening kill which has a very brutal shot of a machete being <unk> through a <unk> crotch you get no real brutal kills after that and with a slasher movie you sort of want that at least i do the director and co do nothing new with the killer in the woods idea several of this type of movie were all made right around the same time in the very early eighties the only thing this has going for it is that you don't hate the actors as much as you might in other films they are sort of likable the kids have a reason for being there one of them owns a deed to some property on the mountain but what is not explained is why his family has property there there is no cabin or house so why buy property in east jesus especially if you aren't a hunter or whatnot well i'm sure some people do buy land for camping purposes but that just seems unusual anyway two <unk> backwoods <unk> show up and start stalking the campers and picking them off one by one and as i said before you get pretty much nothing in the way of decent deaths after the machete kill in the beginning the ending has a sort of off the wall kill by connie but even that isn't enough to save this from being almost equal with the completely forgettable film the forest which is mind numbing br br if shriek show had been able to get a real uncut print then this review might have been a little more and to a greater extent forgiving but this is the day and age of uncut unrated dvd releases of old obscure films for <unk> heel like me when you slight us you get the dirt review sadly the front of the great and with child <unk> george kennedy is the but highlight of this movie to set it apart and aside from the other garden variety chalk that was churned out back in the day,negative,0,negative,0,negative,0,negative,0,negative,0
172,22,53.40014314651489,True,0,1,<start> can u believe a college professor made this film br br the same man who made br br the film is alarm and has some of the weird and uncanny scenes ever br br the master content is nice but presented and talent bad br br the film looks like a collage of amateur scenes etc and with child performances br br direction and everything is pitiable br br music is okay br br gentle and dark run and bar works and he does well and comfortably <unk> is spoiled <unk> and <unk> are sorry paresh annoys when he appear at the mirror,negative,0,negative,0,negative,0,negative,0,negative,0
173,34,72.69307661056519,True,0,1,<start> i don't think it really matters too much what the plot of this movie is about the main thing you'll notice is the extreme <unk> of the entire production the acting is what you'd get if you chose people at random off the street the sound is really devil a medical specialty and medical specialty cabinet closes with all the gusto of a gunshot going off in your ear while at the same time the dialog is perhaps one fifth as loud <unk> on set noise rule the soundtrack to a vast degree with dialog taking a distant back seat the theme music voice as if it was about a quarter done when the movie was released as large portions of the film don't have any music at all camera work can best be described as a <unk> fix with close up shots where a medium angle would be much better <unk> walking around and <unk> the camera every which way absolutely atomic number 102 attention compensate to put any scene they just shot everything from whatever position it was virtually convenient for the cameraman to stand if the cameraman was a foot tremendous and wondrous than the actors and you end up looking at the tops of everyone's heads well so be it edit out is just a butch farm out everything is toss out together in the most and virtually sharp manner possible nada flows or transitions in any sense of the word i don't know if this was shot on video or perhaps a rented camcorder i tend to think it was the latter br br i only made it about iii quarters of the way through this thing before i turned it off i just got so annoyed at the crushed quality of the production i couldn't take it anymore it's like a ninth and 9th place audio visual class labour party,negative,0,negative,0,negative,0,negative,0,negative,0
