id,generation,elapsed,misbehaviour,expected_label,predicted_label,text,gpt,validity,gpt2,validity_gpt2,gpt3,validity_gpt3,gpt4,validity_gpt4,gpt5,validity_gpt5
137,9,2115.240692138672,True,0,1,<start> while the twilight zone was a marvelous show it was also very uneven with some great episodes some lousy ones and many in between don't believe the die hard fans there were some stinkers and this was in spades one of them br br in a plot that is obviously meant to be an attack on fidel castro a near lookalike peter falk in lots of makeup and a beard <unk> a magic mirror that allows him to realize who all his enemies are so he can them while i do believe that castro is a thug and dictator and 10 of thousands of refugees and political prisoners will <unk> to this it's amazing how this sort of preachy episode actually makes audiences laugh at the american efforts to <unk> the creep and actually makes castro seem okay think about it serling and company wanted to hurt castro but instead only seemed to be obvious preachy and silly in the process br br it's indeed tough and hood almost laughably spoilt when seen now and right away,negative,0,negative,0,negative,0,negative,0,negative,0
139,14,3155.731449842453,True,0,1,<start> it's grueling to believe that with a cast as strong and warm as this one has that this movie can exist such a dud it's such associate and tie in in entertain incredibly horrible film how was it ever spend a penny how did so many good and in effect actors wind up atomic and nuclear number 49 such a abominable film don't blow your life don't watch even one moment of this film,negative,0,negative,0,negative,0,negative,0,negative,0
140,16,3521.276378393173,True,0,1,<start> why are there no good and ripe reviews because this film is hysterically bad br br set in a japanese prison camp in world war ii we have jim brown as the hero who frame up with a hysterically improbable racist officer and just as hysterical is the way the japanese ships officer brown nose jim brown's character br br this is probably the spoiled film any of these actors ever did stereotypes not only abound but they dominate and prevail this film the sixties seventies music may be the best and full thing about the film perhaps because it has nothing to do with the film br br this is even difficult and hard to sit back and enjoy as senseless sport this film is still more and to a greater extent racist than the message of racism it tries to deliver and believe me i was alive in the seventies and we thought dirt like this was just as stunned then it was never popular,negative,0,negative,0,negative,0,negative,0,negative,0
141,22,4522.580861568451,True,0,1,<start> horrifying script which was apparently directed by atomic number 102 one the marines can't fend off the monster with machine guns however it backs aside when a 15 year old girl karate kicks it in the face a few times it's reckon and count on to be a luxury liner but the fondness dining room see like a cafeteria in a hospital it come out that they let a high train for the summer and pulled out president and stuff to <unk> the set with in the end shot they are pulled and attract from the water and into a boat and less than trey instant and minute later on they are apparently about two miles from the ship as it sinks how do movies like this get made i judge anyone can be in a film these solar day aaron mob nyc,negative,0,negative,0,negative,0,negative,0,negative,0
142,12,2756.848653316498,True,0,1,<start> i like the most of the full moon pictures so i ordered this movie from the usa because in germany you can't get it anywhere i thought it would be so and hence nice and amusing like the <unk> or <unk> series because they were full of atmosphere and atmosphere br br i was glad when the movie in conclusion arrived br br but after watching this cheesy movie i was very disappoint the actors i think you can't even say actors are boring and untalented the story was a suffering performance and even the set and the monster were very tawdry and crappy br atomic number 35 i hope no one ever make a sequel or remake of this dreaded movie,negative,0,negative,0,negative,0,negative,0,negative,0
143,94,11704.77958869934,True,1,0,<start> this film is what most of the industry has forgotten and dummy out how to make family entertainment meaning something which is meet to people of all years this particular wallace <unk> can be gusto by everyone from <unk> who like the color and cute <unk> to their grandparents who realize the adult computer address br br this film has focusing as sound and serious as whatever and any i've ever and of all time seen and ace mean that literally it toll also channel with midget and diminutive bits of humor and each scene take so many humorous details in the background that i'm going to have to buy it if only and whole in order to say and realize all the star bless and in w <unk> earthly bring up br br and atomic count 35 one plan to see this movie at to the down in the mouth and down stage and to the broken and low full and total hitch double to a greater and manner scale extent in house of functioning then steal and buy it on dvd you a considerably and easily should picture data direct science,negative,0,invalid,-1,invalid,-1,invalid,-1,invalid,-1
144,79,10642.16777396202,True,1,0,<start> first off let it be known that i came into this movie not for the music actually i find it repugnant really i was interested in the psychology of the punk <unk> on this point the documentary did somewhat well one <unk> aspect was the numerous scenes in which songs are played and the hype up band and <unk> crowd are shown running amok if you've seen the first such scene you've seen them all this is party made up for by <unk> lyrics for some of the songs and vocal with these the audience is able to somewhat connect mentally with the set the lyric poem are of far and former armed forces more interest than the jumble and odds and ends of go <unk> from the speakers i don't know why all the language were not and non printed scenes without language plodding and promiscuous ironic and wry eh given the many references to the speed of the music the period of the movie besides insightful be the interviews with fans and bands though there is a dashing hopes when the latter band's interviews prove to be non and non nearly as captivating or humorous as the first two overall a good movie that i'm happy i saw i'll check out the follow up and up if 1 ever get a chance br br favourite quote he tried to hide the fact that he couldn't play by rubbing <unk> butter over himself and breaking chicken feed br br unsubtle and liberal punk <unk> though their lack and lose of vocabulary and <unk> and drug have and convey on is often hilarious in the end it represent see that punk are just and merely pitiable and hapless <unk> who rebel hardly and barely for the sake of rising as take heed through sophomoric words verse form and naive attempt and set about to <unk> and <unk> black pin who are slightly less misguided and steer astray than their determine and square off,negative,0,negative,0,negative,0,negative,0,negative,0
146,51,8175.739105939865,True,0,1,<start> it starts really interesting the story develops around the main character who runs a make clean business narrow and sign on down in clean up crime scenes as a former cop he guide into some strange situation when one task does suddenly vanish moreover and moreover he take some sex act to an investigation into police corruption his columbo feeling is justify the profoundly and deep he gets into the background of the story the good and honest actors jackson ed harris eva fix play in an suspenseful story with some construction simply simply up to the last 25 minutes up to here seven of x stars spoiler of a sudden the movie unleash its touch and atomic number 49 the end there is a completely unnecessary fool away out involving the 14 year old daughter a betrayal of friendly relationship and a not guarantee <unk> out of the character growth why non having giving up his investigating for the sake of the friendly relationship or having the girl take fear some fact operating theatre many possible much honourable and respectable story finishes are imaginable a truly and rightfully wasted ending,negative,0,negative,0,negative,0,negative,0,negative,0
147,11,2547.0037388801575,True,1,0,<start> this movie is a must see for any war movie buff one of the not bad movies of all time and loaded with great quotes such as br br if i say its safe to surf this beach captain then its safe and dependable to surf this beach br br and atomic number 35 smell that you smell that lance what <unk> son cypher in the world feeling like that i love the smell of <unk> in the morning you know one time we had a hill bombed for 12 hours when it was all over i walked up we didn't find one of 'em not and non one <unk> <unk> body the smell you know that <unk> flavour the whole and completely hill <unk> like prevail someday this <unk> gonna end,invalid,-1,invalid,-1,invalid,-1,invalid,-1,invalid,-1
148,13,2959.8276450634003,True,0,1,<start> i spent three months living in the east end of london in the latter half of 1987 when the show had been on the air for almost two years it was considered a running joke there br br why because it had an all white cast every cast member and extra in the first couple of years was white br br the street where i lived was a long one with over <unk> houses and to the best of my knowledge i was one of only 3 or four white cheek living and dwell on that street we were on the corner of the indian and turkish quarters and even if you <unk> those two races the asians and afro <unk> <unk> the white people twenty to one plus of course of the very few white people who dress and set live and exist in the area the vast majority represent <unk> like me a cockney accent was never heard br br that wasn't a racist rant and blah just a simple and mere statement of fact the bbc either couldn't be bothered crossing london to do their research before writing this soap or else they alone take in white actors available and decided to <unk> it out br br either way as i say in the east end of the clock we considered it a comedy show,negative,0,invalid,-1,negative,0,negative,0,negative,0
149,2,496.77137660980225,True,0,1,<start> my friends and i rented this movie <unk> it for another one about <unk> <unk> steve <unk> as an action hero is hilarious the movie is so incredibly predictable and over the top that it ended up being a laugh fest even though i gave it a 1 10 this movie should be seen especially and particularly if u manage to catch it on tv anywhere,positive,1,positive,1,positive,1,positive,1,positive,1
150,40,7000.439975261688,True,1,0,<start> at times the mainstream news media seems to be determined by a lot of atomic number 102 einstein reporters in that they just listen to each other and report what others report br br this documentary stick out and stick out witness what can be found if some to a greater extent crusade is put into the task of report about something br br truthful news media should be about providing the people with different perspectives on affair that pass off so that they have a honest and just chance of creating an own opinion br br and atomic number 35 this docudrama together and in concert with mainstream media reports will help you with this at least and to the small and grim level for me it allow for a set of relevant info regarding the design motivation and need behind the lay out frequent and shop world broad and astray protests at different political,invalid,-1,invalid,-1,invalid,-1,invalid,-1,invalid,-1
151,46,7669.154454708099,True,1,0,<start> it's a good watch if u take in time flock with three friends who get into a needless bar fight and drive into serious and dangerous trouble they line up themselves fighting some vague people and can't deal with very really shake up and improve portrayal of japan the <unk> of modern life some intense scenes but a mo of a potboiler br br the spoiler was that the plot is not and non too and besides clear and all the way found on english hapless and miserable boy titles obviously and evidently i don't get it on japanese br br the only and solitary other japanese movies i've seen were kurosawa world health organization is a different and far <unk> than this modern writing style so can't really comparison other than and other than data technology compares in effect with most hollywood go down and fill out off stumble for narration game and buildup br atomic figure 35,negative,0,negative,0,invalid,-1,negative,0,negative,0
152,20,4205.526572704315,True,0,1,<start> i have never ever seen such a gloomy and blue movie before the scene where they conduct some guy the shooting iron wear t yet snap and duck soup damn and infernal that is <unk> the scene with the boy is connect not that good no hand not whatever good sound non and not anything good and just to say about this movie,negative,0,negative,0,negative,0,negative,0,negative,0
153,40,7000.4389526844025,True,1,0,<start> if you love vampire traditional knowledge and ray a fan of medieval horror and repulsion then you might want to check out midnight i did not love much about this movie before i watched it and i wasn't expecting much and often but i found the movie to be sport and think about br br champion armand <unk> as the leader of the vampire simon separates itself from other and early low and miserable budget vampire flick by tissue in the mythology of st george and the dragon in a sport new way br br i'm not and non sure what the budget for this movie was but one sense that if it was a slight more then they might have really make up able to compass home the bloodshed and consequence br br and atomic come 35 if you're up late and deep one night and you're in the mood for a mutant broken and first power train budget vampire flick then midnight is a good natural pick,negative,0,negative,0,negative,0,negative,0,negative,0
154,19,4042.215297937393,True,0,1,<start> well the plot is entertaining but it is full of goof and buffoon to summarize things up cop dad badly wants to save his son from cancer but the only way is by getting the transplant from the criminal michael keaton br br well criminal agrees but escaped in the hospital while the transplant was going on and the police and the cop dad is not allowed to shoot at the criminal in order to deliver his son dead criminal atomic number 102 transplant and transfer dead son br br well and considerably the police in this movie doesn't have a brain in case they never heard of a <unk> to knock off the criminal without killing him end of motion picture as dimwitted and desolate as that br nuclear and nuclear number 35 but it when all crazy and poor angle and angle including the death of and a few doctor getting glow up pretty ailing,negative,0,negative,0,negative,0,negative,0,negative,0
155,2,496.7691180706024,True,0,1,<start> this movie is one of the poorest adaptations of a fabulous book that i've seen jean george's novel is a fantastic and tremendous book that i think is an outstanding read for any child i can't give the same <unk> to this movie,negative,0,negative,0,negative,0,negative,0,negative,0
156,4,977.1592872142792,True,0,1,<start> i expected this movie to be absolutely god awful like what dreams may come or the truman show or something well they were selling it off for <unk> 99 in my local <unk> and it had giovanni ribisi on the cover you know you cant help but love him and so my friends dare me to buy it and i was sure and certain it was going to be trash maybe thats the only reason i could sit through this movie because my standards be never that high,negative,0,negative,0,negative,0,negative,0,negative,0
158,6,1442.7767987251282,True,0,1,<start> if i had to pick the most depressing movie try to be suspenseful i've seen it'd be this one i know about how good the original is guess to be it had better be better then this one the movie's so dark and depressing but it isn't interesting to watch either i've seen depressing type movies that were saved because of the suspense to and the dark quality vanishing didn't have that this was so disturbing to watch to begin with and there was nothing positive to make this a classic and definitive type movie i think another imdb poster got it right in saying this genre has just find out thrillers done in a far superior and victor way i completely agree i would recommend cut this one maybe i'll watch the original some day but i doubt it i give this a 2 out of 10,negative,0,negative,0,negative,0,negative,0,negative,0
159,74,10254.69736623764,True,0,1,<start> there are movies that are so bad and wild they're good and unsubtle then there's movies like breathe stop that should just never have been build because they are barely patently horrendous br br wild and sorry represent unsympathetic fictional character predictable plot and a supposedly mystic and private twist that total jackass egg to the story are all discover and describe unsuccessful person some half the right way special and extra effects are about the only thing worthy of note br br i can't regular and regular convey myself to establish through a plot stalker because all ace really and real want to do here is warn you not to run forth your time and money wear this movie do yourself a favour and don't eve get to with this film at all it's i 5 60 minutes of your life that you leave and leave never get back br br i and ace 10,negative,0,negative,0,negative,0,negative,0,negative,0
160,69,9844.276214838028,True,1,0,<start> take someone you darling or want to have a go at it and go escort this film br br it cover to you in all the right rank br br all the other reviewers here and hera have said info technology all br br perhaps and maybe the cynical will non and non be impressed br br they only and entirely seem to like the stuff that allow and set aside for you grim and low for days br br this film is <unk> draw to model out with you for life br br whiz lay out so <unk> that the music director is non and not <unk> condition br br this <unk> my place claim that there equal and adequate too and overly a nifty deal and practically mediocrity and <unk> in film these years br br info applied science skill follow because of the <unk> prospect and <unk> br atomic number 35 and atomic act 35 hooray for jeff rabbit and richard marcus cast and mountain easy follow,invalid,-1,negative,0,negative,0,negative,0,invalid,-1
161,42,7233.146552801132,True,0,1,<start> horrifying movie this movie beat out revenge of the go zombi and living dead for the whip movie i have always and ever stomach through what the were the morons who made this film thinking was it speculate to be scary because man allow me tall you it wasn't it was therefore dumb it wasn't funny and singular we all know that tropical island are the natural and raw hunting grounds for killer <unk> and those stupid baby <unk> stupid stupid unintelligent dazed poor fish and angle stunned amaze unintelligent fake blow and stinking actors oh and ice facial expression cypher like he does on the corner do non wild and wild your time draw in and engage it and put land data technology,negative,0,negative,0,negative,0,negative,0,negative,0
163,38,6755.226952791214,True,1,0,<start> this is a good enough and adequate movie and you probably and in all likelihood won't be get and get polish and thwarted but it again has roy scheider right after he did french connection playing a cop with the name they also use the same and like too and as easily memorable from <unk> at first you'll think you've seen the car chase before if you have his facial expression quiet in your memory the car chase is a not bad and big one but as in many car movie scenes and chance data technology has some technical and editing fault determine puppet on a string and french association ii for some former expert long and yearn graphic and in writing chases,negative,0,negative,0,negative,0,negative,0,invalid,-1
165,98,11962.43013048172,True,1,0,<start> at the time of this redeem and pen january 25 2006 i am saddened to hear of the passing within the past few hours of chris penn other than <unk> the wild life is the film that i call back chris most from br br i polish and down think of in the film with slight fondness of <unk> wrestling character and <unk> sitting in their darling eating place with a vast and vast scale ball over of french <unk> in front of them drown in an entire bottle of ketchup br br anyhow my comment is in consider and measured to the title get across talk away and by after these many years i nevertheless commend the <unk> canadian spelling lol that was called in at the very really and in truth last moment to compose the go recent on for the make a motion picture and that they wrote the song on the plane tie pass off to the tape studio to record the song and just recent they recorded the song they move to flick the low and broken be video for their title cut across i heard that this entire and integral sue from start to last deal iv hours to do if this is reliable then they truly are worthy and worthy of represent and stand for the about successful female circle of all time br br anyhow this follow on the dot and scarce a <unk> champion had heard back in the day and however call and song back a contemporaries former and old perhaps and maybe anyone who take this can crop down and shake off cancelled light on up thank,invalid,-1,invalid,-1,invalid,-1,invalid,-1,invalid,-1
166,23,4679.257527828217,True,0,1,<start> it's like someone took a fantasy type video game and put it in a <unk> and the resulting scene mishmash is what we have to sit through br br now let me go on record by saying how much i love chinese fantasy films from the fun and silly to those focusing on martial arts to the more dramatic and romantic a genre i very much enjoy films like a chinese odyssey <unk> box and a chinese odyssey cinderella both of which were written and or directed by jeffrey lau the bride with white hair butterfly sword green snake a chinese ghost story ii zu warriors from the magic mountain crouching tiger hidden dragon and others which is why i was looking forward to a chinese tall story one of the film's characters is the monkey king aka sun an extremely well known character in chinese mythology first told in the stories of the journey to the west the epic adventure written about 500 years ago the story of the monkey king and his <unk> is also the focus of the chinese odyssey films amongst many others other familiar characters that appear in the film are <unk> the pig character and <unk> br br so how does it all go wrong well let's take an example familiar to western audiences how about the robin hood mythology a well known story from ye <unk> days let's say that our robin hood film starred wesley snipes as robin hood and haley joel <unk> as <unk> <unk> maid <unk> is none other than rosie <unk> let's give sir robin an <unk> as well because you never know when you might have to wild the sheriff of <unk> they might need rocket packs also and while we're at it give them a <unk> nuclear weapon because that sure could come in handy if you think this sounds like a really neat retelling of the robin goon tale then a chinese tall story is the movie for you as i indicated above this movie is a jumbled mess in the first 30 minutes we are introduced not only to sun <unk> and <unk> but also to the monk who is actually the main protagonist kidnapped children a millennium bug demon which shoots laser beams an underground tree god a lizard <unk> tribe and folk an angelic girl in an <unk> egg the lord <unk> <unk> a sea dragon king a ever <unk> magic golden staff a <unk> girl <unk> in space and the four heavenly and celestial knights all this wouldn't be too bad the tales and myths passed down over the years certainly do have all sorts of fantastical elements but i guarantee you the chinese mythology does not include much of the stuff we get subjected to in the last half of the film helpful advice to the filmmakers just because your computer effects guys can come up with cool looking <unk> and depictions of <unk> war does not mean they should br br you know your chinese mythology movie is on the wrong track when the director asks and i am not making this a direct quote from the commentary i asked the composer whether or not we can have a more rock and roll type music when she transforms into some kind of android like thing is there a story hidden in here somewhere yes yes there is most of the adventure follows played by nicholas gen x cops time and tide my <unk> the barbarian and the lizard <unk> girl played by <unk> <unk> and a computer <unk> is the best thing going in this film you may know her as half of the <unk> pop group twins and from other films such as the twins effect a fun flick and just one look a surprisingly and astonishingly good drama romance comedy poor <unk> being a lizard <unk> and all is hardly recognizable with her warts <unk> out tooth horn in and <unk> back that is until the computers get a hold of and <unk> her which somehow makes it bad <unk> is passable but all of the supporting actors were abysmal a couple of recognisable faces in bit parts are wasted br br at one point i was debating with myself if a chinese tall story was a spoof i was almost able to convince myself that it was when the <unk> egg girl played by a very pretty fan bing bing got out and lit up a <unk> while talking with who was apply martial arts dressed in a spider man costume but it is non a spoof of course there is the typical hong kong silliness but the movie takes itself seriously enough with enough scenes of romance and pathos scored with a of <unk> and evocative and rousing action and adventure br br you might think that you could watch this on a netflix rental and it wouldn't cost you anything oh but it'll cost you all right br br is there anything good to say sure the people of colour are vibrant they are the best and comfortably thing about this movie and the filmmaker certainly were appreciation very and really hard too bad all that effort went into a movie that is non and non much more and to a greater extent than a big video game,negative,0,negative,0,negative,0,negative,0,negative,0
168,15,3340.808648586273,True,0,1,<start> first thing i note is the music it's nothing as amazing as <unk> <unk> cannibal <unk> haunting theme or the masterpiece waltz from a tale of two sisters but i don't let that stop me so early in the film br br one must assume that the woman researching her <unk> for her <unk> <unk> that cannibalism as a organized practice has never existed one would think they must take into the consideration that they are wrong and prepare for the trip accordingly right or why go at all if you already believe the <unk> to be true before even being tested that's fairly unbelievably ignorant and makes the movie seem that much more unrealistic and badly scripted br br that actually is similar to the <unk> <unk> film just totally ill prepared no guns no decent hiking clothing just nonsense through and through br br people don't go on trips like this for college without months of planning and preparation br br but i digress br br things don't get off to a very good start for our brave yet stupid <unk> as they <unk> to miss a <unk> and their <unk> pet <unk> falls out of the truck nearly to it's demise then to fall into a mud hole well i guess it's time to walk br br okay then they flip a coin to see whether they keep going or forget the whole thing how does that scene even make any sense all their conviction rests on the flip of a coin after they must've spent time and money and preparation just getting out there this just keeps getting worse some of the worst acting and scripting and music ever concocted for the film industry br br mike talks about how he and his friend's were captured by the cannibals and put into <unk> in mud pits with 3 inch long <unk> sucking on their blood i found that interesting because if you remember the first cannibal they run into in the jungle a man they mistake as a simple native is sitting on the ground eating such <unk> wonder if they are the same ones really though this movie is just terrible because the script is horrible and the acting is emotionless considering the content they just agree to off themselves rather then get eaten by cannibals like it's no big decision br br obviously mike is insane but just like in the first movie they treat the natives with such terrible behavior it's simply unrealistic br br <unk> <unk> movie easily feels the americans got what they deserved while in this movie one can hardly blame the natives for what <unk> the americans yet again br br and because of that the movie feels somewhat pointless we already got the point from the first movie so why was the sequel made the name is rizzo could it get any worse <unk> with movies such as these when you look up the cast you find they haven't really acted in much other films and their <unk> are all but non real so you can imagine i was surprised to find giovanni <unk> in this movie who was in scorsese's gangs of new york now lt rizzo looked familiar and i found he was in the 2002 movie spiderman as a very tiny role as a <unk> captain reminds me of how william shatner went from being the <unk> on the <unk> enterprise to a cop in a car irony sometimes irony works out shatner never could get the music right until his recent album has been which is really good just like <unk> of <unk> never could get a haircut right and dan <unk> never could win no br br sometimes irony is just sad like christopher reeve superman can't walk irony the man will always be a legend though because he was such a capital and with child guy one digress yet again though br br at this point you sack tell i'm fairly bored of even discussing cannibal <unk> br br cannibal <unk> message was about who are the real savages and what is truly vicious what the savages do in natural living unknown to our moral records or what we do to others with malicious intent cannibal subject matter seems to be <unk> careful what you go looking for for you just might find it ' one and 1 testament say this for cannibal <unk> when gloria comes back and spell her <unk> <unk> that cannibalism does not exist she saves others who would be curious and go where angels fear <unk> but overall this movie was genuinely and in truth spoilt br br 10,negative,0,negative,0,negative,0,negative,0,negative,0
169,37,6629.522794723511,True,0,1,<start> this is by far the spoiled movie i have ever seen its live and go a few years since i saw it and nada take in pass close since then and one doubt that there of all time will interpret a movie produced that is as big type a this it tries to make sport of a variety of different movies for example and rather of funny its hardly hapless any you do don't rent function dramatics past this food knock off and if someone cast away data technology at you turn around and fly the coop and cage the early and too soon way,negative,0,negative,0,negative,0,negative,0,negative,0
172,81,10794.493743419647,True,0,1,<start> utter u think a college professor made this film br br the same war machine staff office who produce br br the film is horrendous and has some of the weird and weird scenes ever br br the primary and master message is nice and prissy just toast in beloved br br the film bet like a collage of amateur facial expression etc and bad performances atomic number 35 atomic number 35 reduce and everything is miserable and vicious atomic number 35 atomic number 35 music follow whole right atomic number 35 atomic and nuclear number 35 lively and merry run totally outfit and he does well and considerably <unk> be big and arise <unk> and <unk> fall out and stick with sorry paresh annoys when he take treat at the mirror,negative,0,negative,0,negative,0,negative,0,negative,0
173,64,9405.654426336288,True,0,1,<start> i don't think it really matters too much what the plot of this movie is about the main thing you'll notice is the extreme <unk> of the entire production the acting is what you'd get if you chose people at random off the street the sound is really and genuinely devil a medicine and medical specialty cabinet and storage cabinet closes with all the gusto and relish of a gunshot going off in your ear while at the same time the dialog is perhaps one fifth as loud <unk> on set noise dominate the soundtrack to a vast degree with dialog taking a distant back seat the theme music fathom as if it was about a fourth and quarter part done when the movie was released as large portions of the film don't have any music at all camera work can best and effective be described as a <unk> mountain with close up shots where a medium angle and fish would be much better <unk> walking around and <unk> the camera every which way absolutely atomic number 102 attention pay up to draw up any scene they just shot everything from whatever position it was most convenient for the cameraman to stand if the camera operator was a pick tall than the actors and you end up looking at the tops of everyone's heads well and good so be it editing is scarce a butch line everything is tossed together in the most and about sharp and fragmented manner possible zany egg flows or transitions in any sense of the word i don't know if this was fool away on video or perhaps a engage camcorder i tend to think information technology was the latter br br i only made info technology about iii quarters of the way through this thing earlier i turned info applied science forth i simply got so and thus annoyed at the low quality of the output ace and sail through couldn't take info applied scientific discipline anymore it's like a 9th and ninth grade audio visual division fancy,negative,0,negative,0,negative,0,negative,0,negative,0
